0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,Id,SalePrice
5.0,1956.0,1.0,0.0,286.0,1048.0,1048.0,1048.0,0.0,0.0,25.0,9780.0,5.0,0.0,1430.0,5240.0,5240.0,5240.0,0.0,0.0,3825936.0,1956.0,0.0,559416.0,2049888.0,2049888.0,2049888.0,0.0,0.0,1.0,0.0,286.0,1048.0,1048.0,1048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81796.0,299728.0,299728.0,299728.0,0.0,0.0,1098304.0,1098304.0,1098304.0,0.0,0.0,1098304.0,1098304.0,0.0,0.0,1098304.0,0.0,0.0,0.0,0.0,0.0,1927,135000
4.0,1969.0,1.0,0.0,288.0,936.0,936.0,936.0,0.0,0.0,16.0,7876.0,4.0,0.0,1152.0,3744.0,3744.0,3744.0,0.0,0.0,3876961.0,1969.0,0.0,567072.0,1842984.0,1842984.0,1842984.0,0.0,0.0,1.0,0.0,288.0,936.0,936.0,936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82944.0,269568.0,269568.0,269568.0,0.0,0.0,876096.0,876096.0,876096.0,0.0,0.0,876096.0,876096.0,0.0,0.0,876096.0,0.0,0.0,0.0,0.0,0.0,1036,111900
5.0,1962.0,1.0,0.0,506.0,931.0,1283.0,1283.0,0.0,0.0,25.0,9810.0,5.0,0.0,2530.0,4655.0,6415.0,6415.0,0.0,0.0,3849444.0,1962.0,0.0,992772.0,1826622.0,2517246.0,2517246.0,0.0,0.0,1.0,0.0,506.0,931.0,1283.0,1283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256036.0,471086.0,649198.0,649198.0,0.0,0.0,866761.0,1194473.0,1194473.0,0.0,0.0,1646089.0,1646089.0,0.0,0.0,1646089.0,0.0,0.0,0.0,0.0,0.0,1237,140000
4.0,1959.0,2.0,0.0,680.0,0.0,1588.0,1120.0,468.0,0.0,16.0,7836.0,8.0,0.0,2720.0,0.0,6352.0,4480.0,1872.0,0.0,3837681.0,3918.0,0.0,1332120.0,0.0,3110892.0,2194080.0,916812.0,0.0,4.0,0.0,1360.0,0.0,3176.0,2240.0,936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462400.0,0.0,1079840.0,761600.0,318240.0,0.0,0.0,0.0,0.0,0.0,0.0,2521744.0,1778560.0,743184.0,0.0,1254400.0,524160.0,0.0,219024.0,0.0,0.0,1375,134432
10.0,2006.0,2.0,0.0,724.0,1742.0,2042.0,2042.0,0.0,0.0,100.0,20060.0,20.0,0.0,7240.0,17420.0,20420.0,20420.0,0.0,0.0,4024036.0,4012.0,0.0,1452344.0,3494452.0,4096252.0,4096252.0,0.0,0.0,4.0,0.0,1448.0,3484.0,4084.0,4084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524176.0,1261208.0,1478408.0,1478408.0,0.0,0.0,3034564.0,3557164.0,3557164.0,0.0,0.0,4169764.0,4169764.0,0.0,0.0,4169764.0,0.0,0.0,0.0,0.0,0.0,1643,455000
8.0,1994.0,2.0,1.0,844.0,1165.0,2526.0,1203.0,1323.0,2.0,64.0,15952.0,16.0,8.0,6752.0,9320.0,20208.0,9624.0,10584.0,16.0,3976036.0,3988.0,1994.0,1682936.0,2323010.0,5036844.0,2398782.0,2638062.0,3988.0,4.0,2.0,1688.0,2330.0,5052.0,2406.0,2646.0,4.0,1.0,844.0,1165.0,2526.0,1203.0,1323.0,2.0,712336.0,983260.0,2131944.0,1015332.0,1116612.0,1688.0,1357225.0,2942790.0,1401495.0,1541295.0,2330.0,6380676.0,3038778.0,3341898.0,5052.0,1447209.0,1591569.0,2406.0,1750329.0,2646.0,4.0,2453,290000
7.0,1999.0,2.0,1.0,597.0,988.0,1873.0,988.0,885.0,2.0,49.0,13993.0,14.0,7.0,4179.0,6916.0,13111.0,6916.0,6195.0,14.0,3996001.0,3998.0,1999.0,1193403.0,1975012.0,3744127.0,1975012.0,1769115.0,3998.0,4.0,2.0,1194.0,1976.0,3746.0,1976.0,1770.0,4.0,1.0,597.0,988.0,1873.0,988.0,885.0,2.0,356409.0,589836.0,1118181.0,589836.0,528345.0,1194.0,976144.0,1850524.0,976144.0,874380.0,1976.0,3508129.0,1850524.0,1657605.0,3746.0,976144.0,874380.0,1976.0,783225.0,1770.0,4.0,2129,235500
6.0,1900.0,1.0,0.0,400.0,780.0,1416.0,940.0,476.0,0.0,36.0,11400.0,6.0,0.0,2400.0,4680.0,8496.0,5640.0,2856.0,0.0,3610000.0,1900.0,0.0,760000.0,1482000.0,2690400.0,1786000.0,904400.0,0.0,1.0,0.0,400.0,780.0,1416.0,940.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,312000.0,566400.0,376000.0,190400.0,0.0,608400.0,1104480.0,733200.0,371280.0,0.0,2005056.0,1331040.0,674016.0,0.0,883600.0,447440.0,0.0,226576.0,0.0,0.0,2640,156500
6.0,2000.0,2.0,1.0,460.0,953.0,1664.0,953.0,711.0,2.0,36.0,12000.0,12.0,6.0,2760.0,5718.0,9984.0,5718.0,4266.0,12.0,4000000.0,4000.0,2000.0,920000.0,1906000.0,3328000.0,1906000.0,1422000.0,4000.0,4.0,2.0,920.0,1906.0,3328.0,1906.0,1422.0,4.0,1.0,460.0,953.0,1664.0,953.0,711.0,2.0,211600.0,438380.0,765440.0,438380.0,327060.0,920.0,908209.0,1585792.0,908209.0,677583.0,1906.0,2768896.0,1585792.0,1183104.0,3328.0,908209.0,677583.0,1906.0,505521.0,1422.0,4.0,2437,172400
7.0,2007.0,2.0,0.0,480.0,1428.0,1428.0,1428.0,0.0,0.0,49.0,14049.0,14.0,0.0,3360.0,9996.0,9996.0,9996.0,0.0,0.0,4028049.0,4014.0,0.0,963360.0,2865996.0,2865996.0,2865996.0,0.0,0.0,4.0,0.0,960.0,2856.0,2856.0,2856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230400.0,685440.0,685440.0,685440.0,0.0,0.0,2039184.0,2039184.0,2039184.0,0.0,0.0,2039184.0,2039184.0,0.0,0.0,2039184.0,0.0,0.0,0.0,0.0,0.0,1123,182000
9.0,2005.0,2.0,0.0,925.0,1792.0,1792.0,1792.0,0.0,0.0,81.0,18045.0,18.0,0.0,8325.0,16128.0,16128.0,16128.0,0.0,0.0,4020025.0,4010.0,0.0,1854625.0,3592960.0,3592960.0,3592960.0,0.0,0.0,4.0,0.0,1850.0,3584.0,3584.0,3584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855625.0,1657600.0,1657600.0,1657600.0,0.0,0.0,3211264.0,3211264.0,3211264.0,0.0,0.0,3211264.0,3211264.0,0.0,0.0,3211264.0,0.0,0.0,0.0,0.0,0.0,2398,372397
6.0,1995.0,2.0,1.0,614.0,1077.0,2814.0,1093.0,1721.0,2.0,36.0,11970.0,12.0,6.0,3684.0,6462.0,16884.0,6558.0,10326.0,12.0,3980025.0,3990.0,1995.0,1224930.0,2148615.0,5613930.0,2180535.0,3433395.0,3990.0,4.0,2.0,1228.0,2154.0,5628.0,2186.0,3442.0,4.0,1.0,614.0,1077.0,2814.0,1093.0,1721.0,2.0,376996.0,661278.0,1727796.0,671102.0,1056694.0,1228.0,1159929.0,3030678.0,1177161.0,1853517.0,2154.0,7918596.0,3075702.0,4842894.0,5628.0,1194649.0,1881053.0,2186.0,2961841.0,3442.0,4.0,1420,260000
5.0,1919.0,1.0,0.0,0.0,610.0,819.0,819.0,0.0,0.0,25.0,9595.0,5.0,0.0,0.0,3050.0,4095.0,4095.0,0.0,0.0,3682561.0,1919.0,0.0,0.0,1170590.0,1571661.0,1571661.0,0.0,0.0,1.0,0.0,0.0,610.0,819.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372100.0,499590.0,499590.0,0.0,0.0,670761.0,670761.0,0.0,0.0,670761.0,0.0,0.0,0.0,0.0,0.0,2693,72000
3.0,1915.0,2.0,0.0,0.0,536.0,1344.0,808.0,536.0,0.0,9.0,5745.0,6.0,0.0,0.0,1608.0,4032.0,2424.0,1608.0,0.0,3667225.0,3830.0,0.0,0.0,1026440.0,2573760.0,1547320.0,1026440.0,0.0,4.0,0.0,0.0,1072.0,2688.0,1616.0,1072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287296.0,720384.0,433088.0,287296.0,0.0,1806336.0,1085952.0,720384.0,0.0,652864.0,433088.0,0.0,287296.0,0.0,0.0,1370,82375
6.0,1972.0,2.0,1.0,583.0,689.0,2119.0,1378.0,741.0,2.0,36.0,11832.0,12.0,6.0,3498.0,4134.0,12714.0,8268.0,4446.0,12.0,3888784.0,3944.0,1972.0,1149676.0,1358708.0,4178668.0,2717416.0,1461252.0,3944.0,4.0,2.0,1166.0,1378.0,4238.0,2756.0,1482.0,4.0,1.0,583.0,689.0,2119.0,1378.0,741.0,2.0,339889.0,401687.0,1235377.0,803374.0,432003.0,1166.0,474721.0,1459991.0,949442.0,510549.0,1378.0,4490161.0,2919982.0,1570179.0,4238.0,1898884.0,1021098.0,2756.0,549081.0,1482.0,4.0,392,158000
5.0,1948.0,1.0,0.0,240.0,672.0,1285.0,1072.0,213.0,0.0,25.0,9740.0,5.0,0.0,1200.0,3360.0,6425.0,5360.0,1065.0,0.0,3794704.0,1948.0,0.0,467520.0,1309056.0,2503180.0,2088256.0,414924.0,0.0,1.0,0.0,240.0,672.0,1285.0,1072.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57600.0,161280.0,308400.0,257280.0,51120.0,0.0,451584.0,863520.0,720384.0,143136.0,0.0,1651225.0,1377520.0,273705.0,0.0,1149184.0,228336.0,0.0,45369.0,0.0,0.0,1351,127000
7.0,1987.0,1.0,1.0,528.0,1433.0,1433.0,1433.0,0.0,1.0,49.0,13909.0,7.0,7.0,3696.0,10031.0,10031.0,10031.0,0.0,7.0,3948169.0,1987.0,1987.0,1049136.0,2847371.0,2847371.0,2847371.0,0.0,1987.0,1.0,1.0,528.0,1433.0,1433.0,1433.0,0.0,1.0,1.0,528.0,1433.0,1433.0,1433.0,0.0,1.0,278784.0,756624.0,756624.0,756624.0,0.0,528.0,2053489.0,2053489.0,2053489.0,0.0,1433.0,2053489.0,2053489.0,0.0,1433.0,2053489.0,0.0,1433.0,0.0,0.0,1.0,246,270000
8.0,1983.0,1.0,1.0,612.0,1496.0,2132.0,1496.0,636.0,1.0,64.0,15864.0,8.0,8.0,4896.0,11968.0,17056.0,11968.0,5088.0,8.0,3932289.0,1983.0,1983.0,1213596.0,2966568.0,4227756.0,2966568.0,1261188.0,1983.0,1.0,1.0,612.0,1496.0,2132.0,1496.0,636.0,1.0,1.0,612.0,1496.0,2132.0,1496.0,636.0,1.0,374544.0,915552.0,1304784.0,915552.0,389232.0,612.0,2238016.0,3189472.0,2238016.0,951456.0,1496.0,4545424.0,3189472.0,1355952.0,2132.0,2238016.0,951456.0,1496.0,404496.0,636.0,1.0,802,316600
6.0,1959.0,1.0,0.0,312.0,1019.0,1357.0,1357.0,0.0,0.0,36.0,11754.0,6.0,0.0,1872.0,6114.0,8142.0,8142.0,0.0,0.0,3837681.0,1959.0,0.0,611208.0,1996221.0,2658363.0,2658363.0,0.0,0.0,1.0,0.0,312.0,1019.0,1357.0,1357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97344.0,317928.0,423384.0,423384.0,0.0,0.0,1038361.0,1382783.0,1382783.0,0.0,0.0,1841449.0,1841449.0,0.0,0.0,1841449.0,0.0,0.0,0.0,0.0,0.0,1404,177000
7.0,1990.0,2.0,0.0,701.0,2158.0,2196.0,2196.0,0.0,0.0,49.0,13930.0,14.0,0.0,4907.0,15106.0,15372.0,15372.0,0.0,0.0,3960100.0,3980.0,0.0,1394990.0,4294420.0,4370040.0,4370040.0,0.0,0.0,4.0,0.0,1402.0,4316.0,4392.0,4392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491401.0,1512758.0,1539396.0,1539396.0,0.0,0.0,4656964.0,4738968.0,4738968.0,0.0,0.0,4822416.0,4822416.0,0.0,0.0,4822416.0,0.0,0.0,0.0,0.0,0.0,803,271900
5.0,1976.0,1.0,1.0,336.0,264.0,1304.0,616.0,688.0,1.0,25.0,9880.0,5.0,5.0,1680.0,1320.0,6520.0,3080.0,3440.0,5.0,3904576.0,1976.0,1976.0,663936.0,521664.0,2576704.0,1217216.0,1359488.0,1976.0,1.0,1.0,336.0,264.0,1304.0,616.0,688.0,1.0,1.0,336.0,264.0,1304.0,616.0,688.0,1.0,112896.0,88704.0,438144.0,206976.0,231168.0,336.0,69696.0,344256.0,162624.0,181632.0,264.0,1700416.0,803264.0,897152.0,1304.0,379456.0,423808.0,616.0,473344.0,688.0,1.0,1595,115000
8.0,1872.0,2.0,0.0,0.0,684.0,2358.0,938.0,1215.0,0.0,64.0,14976.0,16.0,0.0,0.0,5472.0,18864.0,7504.0,9720.0,0.0,3504384.0,3744.0,0.0,0.0,1280448.0,4414176.0,1755936.0,2274480.0,0.0,4.0,0.0,0.0,1368.0,4716.0,1876.0,2430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467856.0,1612872.0,641592.0,831060.0,0.0,5560164.0,2211804.0,2864970.0,0.0,879844.0,1139670.0,0.0,1476225.0,0.0,0.0,1319,122000
8.0,1986.0,2.0,1.0,691.0,279.0,2726.0,2726.0,0.0,2.0,64.0,15888.0,16.0,8.0,5528.0,2232.0,21808.0,21808.0,0.0,16.0,3944196.0,3972.0,1986.0,1372326.0,554094.0,5413836.0,5413836.0,0.0,3972.0,4.0,2.0,1382.0,558.0,5452.0,5452.0,0.0,4.0,1.0,691.0,279.0,2726.0,2726.0,0.0,2.0,477481.0,192789.0,1883666.0,1883666.0,0.0,1382.0,77841.0,760554.0,760554.0,0.0,558.0,7431076.0,7431076.0,0.0,5452.0,7431076.0,0.0,5452.0,0.0,0.0,4.0,2231,315000
7.0,2006.0,2.0,1.0,639.0,939.0,1797.0,939.0,858.0,2.0,49.0,14042.0,14.0,7.0,4473.0,6573.0,12579.0,6573.0,6006.0,14.0,4024036.0,4012.0,2006.0,1281834.0,1883634.0,3604782.0,1883634.0,1721148.0,4012.0,4.0,2.0,1278.0,1878.0,3594.0,1878.0,1716.0,4.0,1.0,639.0,939.0,1797.0,939.0,858.0,2.0,408321.0,600021.0,1148283.0,600021.0,548262.0,1278.0,881721.0,1687383.0,881721.0,805662.0,1878.0,3229209.0,1687383.0,1541826.0,3594.0,881721.0,805662.0,1878.0,736164.0,1716.0,4.0,2162,213500
5.0,1950.0,1.0,0.0,625.0,0.0,1040.0,1040.0,0.0,0.0,25.0,9750.0,5.0,0.0,3125.0,0.0,5200.0,5200.0,0.0,0.0,3802500.0,1950.0,0.0,1218750.0,0.0,2028000.0,2028000.0,0.0,0.0,1.0,0.0,625.0,0.0,1040.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390625.0,0.0,650000.0,650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081600.0,1081600.0,0.0,0.0,1081600.0,0.0,0.0,0.0,0.0,0.0,2622,109500
5.0,1948.0,1.0,0.0,250.0,789.0,789.0,789.0,0.0,0.0,25.0,9740.0,5.0,0.0,1250.0,3945.0,3945.0,3945.0,0.0,0.0,3794704.0,1948.0,0.0,487000.0,1536972.0,1536972.0,1536972.0,0.0,0.0,1.0,0.0,250.0,789.0,789.0,789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,197250.0,197250.0,197250.0,0.0,0.0,622521.0,622521.0,622521.0,0.0,0.0,622521.0,622521.0,0.0,0.0,622521.0,0.0,0.0,0.0,0.0,0.0,1300,115000
7.0,2004.0,1.0,1.0,588.0,1143.0,1143.0,1143.0,0.0,1.0,49.0,14028.0,7.0,7.0,4116.0,8001.0,8001.0,8001.0,0.0,7.0,4016016.0,2004.0,2004.0,1178352.0,2290572.0,2290572.0,2290572.0,0.0,2004.0,1.0,1.0,588.0,1143.0,1143.0,1143.0,0.0,1.0,1.0,588.0,1143.0,1143.0,1143.0,0.0,1.0,345744.0,672084.0,672084.0,672084.0,0.0,588.0,1306449.0,1306449.0,1306449.0,0.0,1143.0,1306449.0,1306449.0,0.0,1143.0,1306449.0,0.0,1143.0,0.0,0.0,1.0,2505,176400
6.0,1968.0,2.0,0.0,462.0,1489.0,1489.0,1489.0,0.0,0.0,36.0,11808.0,12.0,0.0,2772.0,8934.0,8934.0,8934.0,0.0,0.0,3873024.0,3936.0,0.0,909216.0,2930352.0,2930352.0,2930352.0,0.0,0.0,4.0,0.0,924.0,2978.0,2978.0,2978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213444.0,687918.0,687918.0,687918.0,0.0,0.0,2217121.0,2217121.0,2217121.0,0.0,0.0,2217121.0,2217121.0,0.0,0.0,2217121.0,0.0,0.0,0.0,0.0,0.0,582,185750
8.0,1999.0,2.0,1.0,660.0,1004.0,1852.0,1004.0,848.0,2.0,64.0,15992.0,16.0,8.0,5280.0,8032.0,14816.0,8032.0,6784.0,16.0,3996001.0,3998.0,1999.0,1319340.0,2006996.0,3702148.0,2006996.0,1695152.0,3998.0,4.0,2.0,1320.0,2008.0,3704.0,2008.0,1696.0,4.0,1.0,660.0,1004.0,1852.0,1004.0,848.0,2.0,435600.0,662640.0,1222320.0,662640.0,559680.0,1320.0,1008016.0,1859408.0,1008016.0,851392.0,2008.0,3429904.0,1859408.0,1570496.0,3704.0,1008016.0,851392.0,2008.0,719104.0,1696.0,4.0,1458,230000
4.0,1958.0,1.0,0.0,0.0,960.0,960.0,960.0,0.0,0.0,16.0,7832.0,4.0,0.0,0.0,3840.0,3840.0,3840.0,0.0,0.0,3833764.0,1958.0,0.0,0.0,1879680.0,1879680.0,1879680.0,0.0,0.0,1.0,0.0,0.0,960.0,960.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921600.0,921600.0,921600.0,0.0,0.0,921600.0,921600.0,0.0,0.0,921600.0,0.0,0.0,0.0,0.0,0.0,281,90000
10.0,2008.0,2.0,1.0,1418.0,6110.0,5642.0,4692.0,950.0,2.0,100.0,20080.0,20.0,10.0,14180.0,61100.0,56420.0,46920.0,9500.0,20.0,4032064.0,4016.0,2008.0,2847344.0,12268880.0,11329136.0,9421536.0,1907600.0,4016.0,4.0,2.0,2836.0,12220.0,11284.0,9384.0,1900.0,4.0,1.0,1418.0,6110.0,5642.0,4692.0,950.0,2.0,2010724.0,8663980.0,8000356.0,6653256.0,1347100.0,2836.0,37332100.0,34472620.0,28668120.0,5804500.0,12220.0,31832164.0,26472264.0,5359900.0,11284.0,22014864.0,4457400.0,9384.0,902500.0,1900.0,4.0,1499,160000
5.0,1970.0,1.0,0.0,624.0,768.0,768.0,768.0,0.0,0.0,25.0,9850.0,5.0,0.0,3120.0,3840.0,3840.0,3840.0,0.0,0.0,3880900.0,1970.0,0.0,1229280.0,1512960.0,1512960.0,1512960.0,0.0,0.0,1.0,0.0,624.0,768.0,768.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389376.0,479232.0,479232.0,479232.0,0.0,0.0,589824.0,589824.0,589824.0,0.0,0.0,589824.0,589824.0,0.0,0.0,589824.0,0.0,0.0,0.0,0.0,0.0,2298,129500
6.0,1956.0,1.0,0.0,353.0,1124.0,1124.0,1124.0,0.0,0.0,36.0,11736.0,6.0,0.0,2118.0,6744.0,6744.0,6744.0,0.0,0.0,3825936.0,1956.0,0.0,690468.0,2198544.0,2198544.0,2198544.0,0.0,0.0,1.0,0.0,353.0,1124.0,1124.0,1124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124609.0,396772.0,396772.0,396772.0,0.0,0.0,1263376.0,1263376.0,1263376.0,0.0,0.0,1263376.0,1263376.0,0.0,0.0,1263376.0,0.0,0.0,0.0,0.0,0.0,2580,153000
6.0,2009.0,2.0,1.0,528.0,612.0,1224.0,612.0,612.0,2.0,36.0,12054.0,12.0,6.0,3168.0,3672.0,7344.0,3672.0,3672.0,12.0,4036081.0,4018.0,2009.0,1060752.0,1229508.0,2459016.0,1229508.0,1229508.0,4018.0,4.0,2.0,1056.0,1224.0,2448.0,1224.0,1224.0,4.0,1.0,528.0,612.0,1224.0,612.0,612.0,2.0,278784.0,323136.0,646272.0,323136.0,323136.0,1056.0,374544.0,749088.0,374544.0,374544.0,1224.0,1498176.0,749088.0,749088.0,2448.0,374544.0,374544.0,1224.0,374544.0,1224.0,4.0,568,173733
6.0,2006.0,1.0,1.0,0.0,1100.0,1100.0,1100.0,0.0,1.0,36.0,12036.0,6.0,6.0,0.0,6600.0,6600.0,6600.0,0.0,6.0,4024036.0,2006.0,2006.0,0.0,2206600.0,2206600.0,2206600.0,0.0,2006.0,1.0,1.0,0.0,1100.0,1100.0,1100.0,0.0,1.0,1.0,0.0,1100.0,1100.0,1100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1210000.0,1210000.0,1210000.0,0.0,1100.0,1210000.0,1210000.0,0.0,1100.0,1210000.0,0.0,1100.0,0.0,0.0,1.0,1807,146000
6.0,1949.0,2.0,0.0,470.0,782.0,1556.0,1019.0,537.0,0.0,36.0,11694.0,12.0,0.0,2820.0,4692.0,9336.0,6114.0,3222.0,0.0,3798601.0,3898.0,0.0,916030.0,1524118.0,3032644.0,1986031.0,1046613.0,0.0,4.0,0.0,940.0,1564.0,3112.0,2038.0,1074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220900.0,367540.0,731320.0,478930.0,252390.0,0.0,611524.0,1216792.0,796858.0,419934.0,0.0,2421136.0,1585564.0,835572.0,0.0,1038361.0,547203.0,0.0,288369.0,0.0,0.0,129,172500
6.0,1977.0,2.0,0.0,528.0,1244.0,1356.0,1356.0,0.0,0.0,36.0,11862.0,12.0,0.0,3168.0,7464.0,8136.0,8136.0,0.0,0.0,3908529.0,3954.0,0.0,1043856.0,2459388.0,2680812.0,2680812.0,0.0,0.0,4.0,0.0,1056.0,2488.0,2712.0,2712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278784.0,656832.0,715968.0,715968.0,0.0,0.0,1547536.0,1686864.0,1686864.0,0.0,0.0,1838736.0,1838736.0,0.0,0.0,1838736.0,0.0,0.0,0.0,0.0,0.0,2294,188000
6.0,1976.0,2.0,0.0,460.0,1262.0,1262.0,1262.0,0.0,0.0,36.0,11856.0,12.0,0.0,2760.0,7572.0,7572.0,7572.0,0.0,0.0,3904576.0,3952.0,0.0,908960.0,2493712.0,2493712.0,2493712.0,0.0,0.0,4.0,0.0,920.0,2524.0,2524.0,2524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211600.0,580520.0,580520.0,580520.0,0.0,0.0,1592644.0,1592644.0,1592644.0,0.0,0.0,1592644.0,1592644.0,0.0,0.0,1592644.0,0.0,0.0,0.0,0.0,0.0,1860,181500
7.0,1996.0,2.0,1.0,550.0,799.0,1661.0,827.0,834.0,2.0,49.0,13972.0,14.0,7.0,3850.0,5593.0,11627.0,5789.0,5838.0,14.0,3984016.0,3992.0,1996.0,1097800.0,1594804.0,3315356.0,1650692.0,1664664.0,3992.0,4.0,2.0,1100.0,1598.0,3322.0,1654.0,1668.0,4.0,1.0,550.0,799.0,1661.0,827.0,834.0,2.0,302500.0,439450.0,913550.0,454850.0,458700.0,1100.0,638401.0,1327139.0,660773.0,666366.0,1598.0,2758921.0,1373647.0,1385274.0,3322.0,683929.0,689718.0,1654.0,695556.0,1668.0,4.0,839,212000
7.0,1978.0,2.0,1.0,482.0,945.0,1857.0,945.0,912.0,2.0,49.0,13846.0,14.0,7.0,3374.0,6615.0,12999.0,6615.0,6384.0,14.0,3912484.0,3956.0,1978.0,953396.0,1869210.0,3673146.0,1869210.0,1803936.0,3956.0,4.0,2.0,964.0,1890.0,3714.0,1890.0,1824.0,4.0,1.0,482.0,945.0,1857.0,945.0,912.0,2.0,232324.0,455490.0,895074.0,455490.0,439584.0,964.0,893025.0,1754865.0,893025.0,861840.0,1890.0,3448449.0,1754865.0,1693584.0,3714.0,893025.0,861840.0,1890.0,831744.0,1824.0,4.0,2349,188900
3.0,1946.0,1.0,0.0,0.0,666.0,666.0,666.0,0.0,0.0,9.0,5838.0,3.0,0.0,0.0,1998.0,1998.0,1998.0,0.0,0.0,3786916.0,1946.0,0.0,0.0,1296036.0,1296036.0,1296036.0,0.0,0.0,1.0,0.0,0.0,666.0,666.0,666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443556.0,443556.0,443556.0,0.0,0.0,443556.0,443556.0,0.0,0.0,443556.0,0.0,0.0,0.0,0.0,0.0,1903,64500
6.0,1978.0,2.0,1.0,522.0,1117.0,1981.0,1117.0,864.0,2.0,36.0,11868.0,12.0,6.0,3132.0,6702.0,11886.0,6702.0,5184.0,12.0,3912484.0,3956.0,1978.0,1032516.0,2209426.0,3918418.0,2209426.0,1708992.0,3956.0,4.0,2.0,1044.0,2234.0,3962.0,2234.0,1728.0,4.0,1.0,522.0,1117.0,1981.0,1117.0,864.0,2.0,272484.0,583074.0,1034082.0,583074.0,451008.0,1044.0,1247689.0,2212777.0,1247689.0,965088.0,2234.0,3924361.0,2212777.0,1711584.0,3962.0,1247689.0,965088.0,2234.0,746496.0,1728.0,4.0,234,230000
5.0,1925.0,1.0,0.0,576.0,901.0,1351.0,901.0,450.0,0.0,25.0,9625.0,5.0,0.0,2880.0,4505.0,6755.0,4505.0,2250.0,0.0,3705625.0,1925.0,0.0,1108800.0,1734425.0,2600675.0,1734425.0,866250.0,0.0,1.0,0.0,576.0,901.0,1351.0,901.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331776.0,518976.0,778176.0,518976.0,259200.0,0.0,811801.0,1217251.0,811801.0,405450.0,0.0,1825201.0,1217251.0,607950.0,0.0,811801.0,405450.0,0.0,202500.0,0.0,0.0,2172,122000
5.0,1956.0,1.0,0.0,319.0,1005.0,1005.0,1005.0,0.0,0.0,25.0,9780.0,5.0,0.0,1595.0,5025.0,5025.0,5025.0,0.0,0.0,3825936.0,1956.0,0.0,623964.0,1965780.0,1965780.0,1965780.0,0.0,0.0,1.0,0.0,319.0,1005.0,1005.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101761.0,320595.0,320595.0,320595.0,0.0,0.0,1010025.0,1010025.0,1010025.0,0.0,0.0,1010025.0,1010025.0,0.0,0.0,1010025.0,0.0,0.0,0.0,0.0,0.0,2588,133500
