0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,Id
8.0,2006.0,2.0,0.0,856.0,1694.0,1694.0,1694.0,0.0,322400.0,0.0,64.0,16048.0,16.0,0.0,6848.0,13552.0,13552.0,13552.0,0.0,2579200.0,0.0,4024036.0,4012.0,0.0,1717136.0,3398164.0,3398164.0,3398164.0,0.0,646734400.0,0.0,4.0,0.0,1712.0,3388.0,3388.0,3388.0,0.0,644800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732736.0,1450064.0,1450064.0,1450064.0,0.0,275974400.0,0.0,2869636.0,2869636.0,2869636.0,0.0,546145600.0,0.0,2869636.0,2869636.0,0.0,546145600.0,0.0,2869636.0,0.0,546145600.0,0.0,0.0,0.0,0.0,103941760000.0,0.0,0.0,1688
8.0,2007.0,2.0,0.0,810.0,1578.0,1602.0,1602.0,0.0,293200.0,0.0,64.0,16056.0,16.0,0.0,6480.0,12624.0,12816.0,12816.0,0.0,2345600.0,0.0,4028049.0,4014.0,0.0,1625670.0,3167046.0,3215214.0,3215214.0,0.0,588452400.0,0.0,4.0,0.0,1620.0,3156.0,3204.0,3204.0,0.0,586400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656100.0,1278180.0,1297620.0,1297620.0,0.0,237492000.0,0.0,2490084.0,2527956.0,2527956.0,0.0,462669600.0,0.0,2566404.0,2566404.0,0.0,469706400.0,0.0,2566404.0,0.0,469706400.0,0.0,0.0,0.0,0.0,85966240000.0,0.0,0.0,880
9.0,2005.0,2.0,0.0,564.0,1684.0,1684.0,1684.0,0.0,266000.0,0.0,81.0,18045.0,18.0,0.0,5076.0,15156.0,15156.0,15156.0,0.0,2394000.0,0.0,4020025.0,4010.0,0.0,1130820.0,3376420.0,3376420.0,3376420.0,0.0,533330000.0,0.0,4.0,0.0,1128.0,3368.0,3368.0,3368.0,0.0,532000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318096.0,949776.0,949776.0,949776.0,0.0,150024000.0,0.0,2835856.0,2835856.0,2835856.0,0.0,447944000.0,0.0,2835856.0,2835856.0,0.0,447944000.0,0.0,2835856.0,0.0,447944000.0,0.0,0.0,0.0,0.0,70756000000.0,0.0,0.0,1074
6.0,1978.0,2.0,1.0,440.0,918.0,1683.0,918.0,765.0,172500.0,2.0,36.0,11868.0,12.0,6.0,2640.0,5508.0,10098.0,5508.0,4590.0,1035000.0,12.0,3912484.0,3956.0,1978.0,870320.0,1815804.0,3328974.0,1815804.0,1513170.0,341205000.0,3956.0,4.0,2.0,880.0,1836.0,3366.0,1836.0,1530.0,345000.0,4.0,1.0,440.0,918.0,1683.0,918.0,765.0,172500.0,2.0,193600.0,403920.0,740520.0,403920.0,336600.0,75900000.0,880.0,842724.0,1544994.0,842724.0,702270.0,158355000.0,1836.0,2832489.0,1544994.0,1287495.0,290317500.0,3366.0,842724.0,702270.0,158355000.0,1836.0,585225.0,131962500.0,1530.0,29756250000.0,345000.0,4.0,771
5.0,1890.0,1.0,0.0,456.0,1088.0,1869.0,1188.0,561.0,124900.0,0.0,25.0,9450.0,5.0,0.0,2280.0,5440.0,9345.0,5940.0,2805.0,624500.0,0.0,3572100.0,1890.0,0.0,861840.0,2056320.0,3532410.0,2245320.0,1060290.0,236061000.0,0.0,1.0,0.0,456.0,1088.0,1869.0,1188.0,561.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207936.0,496128.0,852264.0,541728.0,255816.0,56954400.0,0.0,1183744.0,2033472.0,1292544.0,610368.0,135891200.0,0.0,3493161.0,2220372.0,1048509.0,233438100.0,0.0,1411344.0,666468.0,148381200.0,0.0,314721.0,70068900.0,0.0,15600010000.0,0.0,0.0,724
6.0,1923.0,1.0,0.0,216.0,1022.0,1432.0,1432.0,0.0,149000.0,0.0,36.0,11538.0,6.0,0.0,1296.0,6132.0,8592.0,8592.0,0.0,894000.0,0.0,3697929.0,1923.0,0.0,415368.0,1965306.0,2753736.0,2753736.0,0.0,286527000.0,0.0,1.0,0.0,216.0,1022.0,1432.0,1432.0,0.0,149000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46656.0,220752.0,309312.0,309312.0,0.0,32184000.0,0.0,1044484.0,1463504.0,1463504.0,0.0,152278000.0,0.0,2050624.0,2050624.0,0.0,213368000.0,0.0,2050624.0,0.0,213368000.0,0.0,0.0,0.0,0.0,22201000000.0,0.0,0.0,730
7.0,2004.0,2.0,0.0,494.0,1414.0,1414.0,1414.0,0.0,185500.0,0.0,49.0,14028.0,14.0,0.0,3458.0,9898.0,9898.0,9898.0,0.0,1298500.0,0.0,4016016.0,4008.0,0.0,989976.0,2833656.0,2833656.0,2833656.0,0.0,371742000.0,0.0,4.0,0.0,988.0,2828.0,2828.0,2828.0,0.0,371000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244036.0,698516.0,698516.0,698516.0,0.0,91637000.0,0.0,1999396.0,1999396.0,1999396.0,0.0,262297000.0,0.0,1999396.0,1999396.0,0.0,262297000.0,0.0,1999396.0,0.0,262297000.0,0.0,0.0,0.0,0.0,34410250000.0,0.0,0.0,273
8.0,2002.0,1.0,1.0,418.0,1348.0,1358.0,1358.0,0.0,220000.0,1.0,64.0,16016.0,8.0,8.0,3344.0,10784.0,10864.0,10864.0,0.0,1760000.0,8.0,4008004.0,2002.0,2002.0,836836.0,2698696.0,2718716.0,2718716.0,0.0,440440000.0,2002.0,1.0,1.0,418.0,1348.0,1358.0,1358.0,0.0,220000.0,1.0,1.0,418.0,1348.0,1358.0,1358.0,0.0,220000.0,1.0,174724.0,563464.0,567644.0,567644.0,0.0,91960000.0,418.0,1817104.0,1830584.0,1830584.0,0.0,296560000.0,1348.0,1844164.0,1844164.0,0.0,298760000.0,1358.0,1844164.0,0.0,298760000.0,1358.0,0.0,0.0,0.0,48400000000.0,220000.0,1.0,2793
8.0,2007.0,2.0,0.0,474.0,1496.0,1496.0,1496.0,0.0,225000.0,0.0,64.0,16056.0,16.0,0.0,3792.0,11968.0,11968.0,11968.0,0.0,1800000.0,0.0,4028049.0,4014.0,0.0,951318.0,3002472.0,3002472.0,3002472.0,0.0,451575000.0,0.0,4.0,0.0,948.0,2992.0,2992.0,2992.0,0.0,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224676.0,709104.0,709104.0,709104.0,0.0,106650000.0,0.0,2238016.0,2238016.0,2238016.0,0.0,336600000.0,0.0,2238016.0,2238016.0,0.0,336600000.0,0.0,2238016.0,0.0,336600000.0,0.0,0.0,0.0,0.0,50625000000.0,0.0,0.0,1789
6.0,1950.0,1.0,0.0,306.0,932.0,932.0,932.0,0.0,124000.0,0.0,36.0,11700.0,6.0,0.0,1836.0,5592.0,5592.0,5592.0,0.0,744000.0,0.0,3802500.0,1950.0,0.0,596700.0,1817400.0,1817400.0,1817400.0,0.0,241800000.0,0.0,1.0,0.0,306.0,932.0,932.0,932.0,0.0,124000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93636.0,285192.0,285192.0,285192.0,0.0,37944000.0,0.0,868624.0,868624.0,868624.0,0.0,115568000.0,0.0,868624.0,868624.0,0.0,115568000.0,0.0,868624.0,0.0,115568000.0,0.0,0.0,0.0,0.0,15376000000.0,0.0,0.0,1900
3.0,1950.0,2.0,0.0,400.0,0.0,1040.0,1040.0,0.0,92900.0,0.0,9.0,5850.0,6.0,0.0,1200.0,0.0,3120.0,3120.0,0.0,278700.0,0.0,3802500.0,3900.0,0.0,780000.0,0.0,2028000.0,2028000.0,0.0,181155000.0,0.0,4.0,0.0,800.0,0.0,2080.0,2080.0,0.0,185800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,0.0,416000.0,416000.0,0.0,37160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081600.0,1081600.0,0.0,96616000.0,0.0,1081600.0,0.0,96616000.0,0.0,0.0,0.0,0.0,8630410000.0,0.0,0.0,677
5.0,1925.0,1.0,0.0,1184.0,1072.0,1072.0,1072.0,0.0,126500.0,0.0,25.0,9625.0,5.0,0.0,5920.0,5360.0,5360.0,5360.0,0.0,632500.0,0.0,3705625.0,1925.0,0.0,2279200.0,2063600.0,2063600.0,2063600.0,0.0,243512500.0,0.0,1.0,0.0,1184.0,1072.0,1072.0,1072.0,0.0,126500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401856.0,1269248.0,1269248.0,1269248.0,0.0,149776000.0,0.0,1149184.0,1149184.0,1149184.0,0.0,135608000.0,0.0,1149184.0,1149184.0,0.0,135608000.0,0.0,1149184.0,0.0,135608000.0,0.0,0.0,0.0,0.0,16002250000.0,0.0,0.0,747
4.0,1972.0,1.0,0.0,576.0,864.0,864.0,864.0,0.0,111250.0,0.0,16.0,7888.0,4.0,0.0,2304.0,3456.0,3456.0,3456.0,0.0,445000.0,0.0,3888784.0,1972.0,0.0,1135872.0,1703808.0,1703808.0,1703808.0,0.0,219385000.0,0.0,1.0,0.0,576.0,864.0,864.0,864.0,0.0,111250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331776.0,497664.0,497664.0,497664.0,0.0,64080000.0,0.0,746496.0,746496.0,746496.0,0.0,96120000.0,0.0,746496.0,746496.0,0.0,96120000.0,0.0,746496.0,0.0,96120000.0,0.0,0.0,0.0,0.0,12376562500.0,0.0,0.0,1038
8.0,2000.0,2.0,1.0,648.0,969.0,2285.0,997.0,1288.0,248000.0,2.0,64.0,16000.0,16.0,8.0,5184.0,7752.0,18280.0,7976.0,10304.0,1984000.0,16.0,4000000.0,4000.0,2000.0,1296000.0,1938000.0,4570000.0,1994000.0,2576000.0,496000000.0,4000.0,4.0,2.0,1296.0,1938.0,4570.0,1994.0,2576.0,496000.0,4.0,1.0,648.0,969.0,2285.0,997.0,1288.0,248000.0,2.0,419904.0,627912.0,1480680.0,646056.0,834624.0,160704000.0,1296.0,938961.0,2214165.0,966093.0,1248072.0,240312000.0,1938.0,5221225.0,2278145.0,2943080.0,566680000.0,4570.0,994009.0,1284136.0,247256000.0,1994.0,1658944.0,319424000.0,2576.0,61504000000.0,496000.0,4.0,1763
5.0,1963.0,1.0,0.0,264.0,1117.0,1117.0,1117.0,0.0,136870.0,0.0,25.0,9815.0,5.0,0.0,1320.0,5585.0,5585.0,5585.0,0.0,684350.0,0.0,3853369.0,1963.0,0.0,518232.0,2192671.0,2192671.0,2192671.0,0.0,268675810.0,0.0,1.0,0.0,264.0,1117.0,1117.0,1117.0,0.0,136870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69696.0,294888.0,294888.0,294888.0,0.0,36133680.0,0.0,1247689.0,1247689.0,1247689.0,0.0,152883790.0,0.0,1247689.0,1247689.0,0.0,152883790.0,0.0,1247689.0,0.0,152883790.0,0.0,0.0,0.0,0.0,18733396900.0,0.0,0.0,1283
6.0,2003.0,1.0,0.0,420.0,848.0,848.0,848.0,0.0,133000.0,0.0,36.0,12018.0,6.0,0.0,2520.0,5088.0,5088.0,5088.0,0.0,798000.0,0.0,4012009.0,2003.0,0.0,841260.0,1698544.0,1698544.0,1698544.0,0.0,266399000.0,0.0,1.0,0.0,420.0,848.0,848.0,848.0,0.0,133000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176400.0,356160.0,356160.0,356160.0,0.0,55860000.0,0.0,719104.0,719104.0,719104.0,0.0,112784000.0,0.0,719104.0,719104.0,0.0,112784000.0,0.0,719104.0,0.0,112784000.0,0.0,0.0,0.0,0.0,17689000000.0,0.0,0.0,2803
5.0,1956.0,1.0,0.0,286.0,1048.0,1048.0,1048.0,0.0,135000.0,0.0,25.0,9780.0,5.0,0.0,1430.0,5240.0,5240.0,5240.0,0.0,675000.0,0.0,3825936.0,1956.0,0.0,559416.0,2049888.0,2049888.0,2049888.0,0.0,264060000.0,0.0,1.0,0.0,286.0,1048.0,1048.0,1048.0,0.0,135000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81796.0,299728.0,299728.0,299728.0,0.0,38610000.0,0.0,1098304.0,1098304.0,1098304.0,0.0,141480000.0,0.0,1098304.0,1098304.0,0.0,141480000.0,0.0,1098304.0,0.0,141480000.0,0.0,0.0,0.0,0.0,18225000000.0,0.0,0.0,1927
4.0,1969.0,1.0,0.0,288.0,936.0,936.0,936.0,0.0,111900.0,0.0,16.0,7876.0,4.0,0.0,1152.0,3744.0,3744.0,3744.0,0.0,447600.0,0.0,3876961.0,1969.0,0.0,567072.0,1842984.0,1842984.0,1842984.0,0.0,220331100.0,0.0,1.0,0.0,288.0,936.0,936.0,936.0,0.0,111900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82944.0,269568.0,269568.0,269568.0,0.0,32227200.0,0.0,876096.0,876096.0,876096.0,0.0,104738400.0,0.0,876096.0,876096.0,0.0,104738400.0,0.0,876096.0,0.0,104738400.0,0.0,0.0,0.0,0.0,12521610000.0,0.0,0.0,1036
5.0,1962.0,1.0,0.0,506.0,931.0,1283.0,1283.0,0.0,140000.0,0.0,25.0,9810.0,5.0,0.0,2530.0,4655.0,6415.0,6415.0,0.0,700000.0,0.0,3849444.0,1962.0,0.0,992772.0,1826622.0,2517246.0,2517246.0,0.0,274680000.0,0.0,1.0,0.0,506.0,931.0,1283.0,1283.0,0.0,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256036.0,471086.0,649198.0,649198.0,0.0,70840000.0,0.0,866761.0,1194473.0,1194473.0,0.0,130340000.0,0.0,1646089.0,1646089.0,0.0,179620000.0,0.0,1646089.0,0.0,179620000.0,0.0,0.0,0.0,0.0,19600000000.0,0.0,0.0,1237
4.0,1959.0,2.0,0.0,680.0,0.0,1588.0,1120.0,468.0,134432.0,0.0,16.0,7836.0,8.0,0.0,2720.0,0.0,6352.0,4480.0,1872.0,537728.0,0.0,3837681.0,3918.0,0.0,1332120.0,0.0,3110892.0,2194080.0,916812.0,263352288.0,0.0,4.0,0.0,1360.0,0.0,3176.0,2240.0,936.0,268864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462400.0,0.0,1079840.0,761600.0,318240.0,91413760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2521744.0,1778560.0,743184.0,213478016.0,0.0,1254400.0,524160.0,150563840.0,0.0,219024.0,62914176.0,0.0,18071962624.0,0.0,0.0,1375
10.0,2006.0,2.0,0.0,724.0,1742.0,2042.0,2042.0,0.0,455000.0,0.0,100.0,20060.0,20.0,0.0,7240.0,17420.0,20420.0,20420.0,0.0,4550000.0,0.0,4024036.0,4012.0,0.0,1452344.0,3494452.0,4096252.0,4096252.0,0.0,912730000.0,0.0,4.0,0.0,1448.0,3484.0,4084.0,4084.0,0.0,910000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524176.0,1261208.0,1478408.0,1478408.0,0.0,329420000.0,0.0,3034564.0,3557164.0,3557164.0,0.0,792610000.0,0.0,4169764.0,4169764.0,0.0,929110000.0,0.0,4169764.0,0.0,929110000.0,0.0,0.0,0.0,0.0,207025000000.0,0.0,0.0,1643
8.0,1994.0,2.0,1.0,844.0,1165.0,2526.0,1203.0,1323.0,290000.0,2.0,64.0,15952.0,16.0,8.0,6752.0,9320.0,20208.0,9624.0,10584.0,2320000.0,16.0,3976036.0,3988.0,1994.0,1682936.0,2323010.0,5036844.0,2398782.0,2638062.0,578260000.0,3988.0,4.0,2.0,1688.0,2330.0,5052.0,2406.0,2646.0,580000.0,4.0,1.0,844.0,1165.0,2526.0,1203.0,1323.0,290000.0,2.0,712336.0,983260.0,2131944.0,1015332.0,1116612.0,244760000.0,1688.0,1357225.0,2942790.0,1401495.0,1541295.0,337850000.0,2330.0,6380676.0,3038778.0,3341898.0,732540000.0,5052.0,1447209.0,1591569.0,348870000.0,2406.0,1750329.0,383670000.0,2646.0,84100000000.0,580000.0,4.0,2453
7.0,1999.0,2.0,1.0,597.0,988.0,1873.0,988.0,885.0,235500.0,2.0,49.0,13993.0,14.0,7.0,4179.0,6916.0,13111.0,6916.0,6195.0,1648500.0,14.0,3996001.0,3998.0,1999.0,1193403.0,1975012.0,3744127.0,1975012.0,1769115.0,470764500.0,3998.0,4.0,2.0,1194.0,1976.0,3746.0,1976.0,1770.0,471000.0,4.0,1.0,597.0,988.0,1873.0,988.0,885.0,235500.0,2.0,356409.0,589836.0,1118181.0,589836.0,528345.0,140593500.0,1194.0,976144.0,1850524.0,976144.0,874380.0,232674000.0,1976.0,3508129.0,1850524.0,1657605.0,441091500.0,3746.0,976144.0,874380.0,232674000.0,1976.0,783225.0,208417500.0,1770.0,55460250000.0,471000.0,4.0,2129
6.0,1900.0,1.0,0.0,400.0,780.0,1416.0,940.0,476.0,156500.0,0.0,36.0,11400.0,6.0,0.0,2400.0,4680.0,8496.0,5640.0,2856.0,939000.0,0.0,3610000.0,1900.0,0.0,760000.0,1482000.0,2690400.0,1786000.0,904400.0,297350000.0,0.0,1.0,0.0,400.0,780.0,1416.0,940.0,476.0,156500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,312000.0,566400.0,376000.0,190400.0,62600000.0,0.0,608400.0,1104480.0,733200.0,371280.0,122070000.0,0.0,2005056.0,1331040.0,674016.0,221604000.0,0.0,883600.0,447440.0,147110000.0,0.0,226576.0,74494000.0,0.0,24492250000.0,0.0,0.0,2640
6.0,2000.0,2.0,1.0,460.0,953.0,1664.0,953.0,711.0,172400.0,2.0,36.0,12000.0,12.0,6.0,2760.0,5718.0,9984.0,5718.0,4266.0,1034400.0,12.0,4000000.0,4000.0,2000.0,920000.0,1906000.0,3328000.0,1906000.0,1422000.0,344800000.0,4000.0,4.0,2.0,920.0,1906.0,3328.0,1906.0,1422.0,344800.0,4.0,1.0,460.0,953.0,1664.0,953.0,711.0,172400.0,2.0,211600.0,438380.0,765440.0,438380.0,327060.0,79304000.0,920.0,908209.0,1585792.0,908209.0,677583.0,164297200.0,1906.0,2768896.0,1585792.0,1183104.0,286873600.0,3328.0,908209.0,677583.0,164297200.0,1906.0,505521.0,122576400.0,1422.0,29721760000.0,344800.0,4.0,2437
7.0,2007.0,2.0,0.0,480.0,1428.0,1428.0,1428.0,0.0,182000.0,0.0,49.0,14049.0,14.0,0.0,3360.0,9996.0,9996.0,9996.0,0.0,1274000.0,0.0,4028049.0,4014.0,0.0,963360.0,2865996.0,2865996.0,2865996.0,0.0,365274000.0,0.0,4.0,0.0,960.0,2856.0,2856.0,2856.0,0.0,364000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230400.0,685440.0,685440.0,685440.0,0.0,87360000.0,0.0,2039184.0,2039184.0,2039184.0,0.0,259896000.0,0.0,2039184.0,2039184.0,0.0,259896000.0,0.0,2039184.0,0.0,259896000.0,0.0,0.0,0.0,0.0,33124000000.0,0.0,0.0,1123
9.0,2005.0,2.0,0.0,925.0,1792.0,1792.0,1792.0,0.0,372397.0,0.0,81.0,18045.0,18.0,0.0,8325.0,16128.0,16128.0,16128.0,0.0,3351573.0,0.0,4020025.0,4010.0,0.0,1854625.0,3592960.0,3592960.0,3592960.0,0.0,746655985.0,0.0,4.0,0.0,1850.0,3584.0,3584.0,3584.0,0.0,744794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855625.0,1657600.0,1657600.0,1657600.0,0.0,344467225.0,0.0,3211264.0,3211264.0,3211264.0,0.0,667335424.0,0.0,3211264.0,3211264.0,0.0,667335424.0,0.0,3211264.0,0.0,667335424.0,0.0,0.0,0.0,0.0,138679525609.0,0.0,0.0,2398
6.0,1995.0,2.0,1.0,614.0,1077.0,2814.0,1093.0,1721.0,260000.0,2.0,36.0,11970.0,12.0,6.0,3684.0,6462.0,16884.0,6558.0,10326.0,1560000.0,12.0,3980025.0,3990.0,1995.0,1224930.0,2148615.0,5613930.0,2180535.0,3433395.0,518700000.0,3990.0,4.0,2.0,1228.0,2154.0,5628.0,2186.0,3442.0,520000.0,4.0,1.0,614.0,1077.0,2814.0,1093.0,1721.0,260000.0,2.0,376996.0,661278.0,1727796.0,671102.0,1056694.0,159640000.0,1228.0,1159929.0,3030678.0,1177161.0,1853517.0,280020000.0,2154.0,7918596.0,3075702.0,4842894.0,731640000.0,5628.0,1194649.0,1881053.0,284180000.0,2186.0,2961841.0,447460000.0,3442.0,67600000000.0,520000.0,4.0,1420
5.0,1919.0,1.0,0.0,0.0,610.0,819.0,819.0,0.0,72000.0,0.0,25.0,9595.0,5.0,0.0,0.0,3050.0,4095.0,4095.0,0.0,360000.0,0.0,3682561.0,1919.0,0.0,0.0,1170590.0,1571661.0,1571661.0,0.0,138168000.0,0.0,1.0,0.0,0.0,610.0,819.0,819.0,0.0,72000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372100.0,499590.0,499590.0,0.0,43920000.0,0.0,670761.0,670761.0,0.0,58968000.0,0.0,670761.0,0.0,58968000.0,0.0,0.0,0.0,0.0,5184000000.0,0.0,0.0,2693
3.0,1915.0,2.0,0.0,0.0,536.0,1344.0,808.0,536.0,82375.0,0.0,9.0,5745.0,6.0,0.0,0.0,1608.0,4032.0,2424.0,1608.0,247125.0,0.0,3667225.0,3830.0,0.0,0.0,1026440.0,2573760.0,1547320.0,1026440.0,157748125.0,0.0,4.0,0.0,0.0,1072.0,2688.0,1616.0,1072.0,164750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287296.0,720384.0,433088.0,287296.0,44153000.0,0.0,1806336.0,1085952.0,720384.0,110712000.0,0.0,652864.0,433088.0,66559000.0,0.0,287296.0,44153000.0,0.0,6785640625.0,0.0,0.0,1370
6.0,1972.0,2.0,1.0,583.0,689.0,2119.0,1378.0,741.0,158000.0,2.0,36.0,11832.0,12.0,6.0,3498.0,4134.0,12714.0,8268.0,4446.0,948000.0,12.0,3888784.0,3944.0,1972.0,1149676.0,1358708.0,4178668.0,2717416.0,1461252.0,311576000.0,3944.0,4.0,2.0,1166.0,1378.0,4238.0,2756.0,1482.0,316000.0,4.0,1.0,583.0,689.0,2119.0,1378.0,741.0,158000.0,2.0,339889.0,401687.0,1235377.0,803374.0,432003.0,92114000.0,1166.0,474721.0,1459991.0,949442.0,510549.0,108862000.0,1378.0,4490161.0,2919982.0,1570179.0,334802000.0,4238.0,1898884.0,1021098.0,217724000.0,2756.0,549081.0,117078000.0,1482.0,24964000000.0,316000.0,4.0,392
5.0,1948.0,1.0,0.0,240.0,672.0,1285.0,1072.0,213.0,127000.0,0.0,25.0,9740.0,5.0,0.0,1200.0,3360.0,6425.0,5360.0,1065.0,635000.0,0.0,3794704.0,1948.0,0.0,467520.0,1309056.0,2503180.0,2088256.0,414924.0,247396000.0,0.0,1.0,0.0,240.0,672.0,1285.0,1072.0,213.0,127000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57600.0,161280.0,308400.0,257280.0,51120.0,30480000.0,0.0,451584.0,863520.0,720384.0,143136.0,85344000.0,0.0,1651225.0,1377520.0,273705.0,163195000.0,0.0,1149184.0,228336.0,136144000.0,0.0,45369.0,27051000.0,0.0,16129000000.0,0.0,0.0,1351
7.0,1987.0,1.0,1.0,528.0,1433.0,1433.0,1433.0,0.0,270000.0,1.0,49.0,13909.0,7.0,7.0,3696.0,10031.0,10031.0,10031.0,0.0,1890000.0,7.0,3948169.0,1987.0,1987.0,1049136.0,2847371.0,2847371.0,2847371.0,0.0,536490000.0,1987.0,1.0,1.0,528.0,1433.0,1433.0,1433.0,0.0,270000.0,1.0,1.0,528.0,1433.0,1433.0,1433.0,0.0,270000.0,1.0,278784.0,756624.0,756624.0,756624.0,0.0,142560000.0,528.0,2053489.0,2053489.0,2053489.0,0.0,386910000.0,1433.0,2053489.0,2053489.0,0.0,386910000.0,1433.0,2053489.0,0.0,386910000.0,1433.0,0.0,0.0,0.0,72900000000.0,270000.0,1.0,246
8.0,1983.0,1.0,1.0,612.0,1496.0,2132.0,1496.0,636.0,316600.0,1.0,64.0,15864.0,8.0,8.0,4896.0,11968.0,17056.0,11968.0,5088.0,2532800.0,8.0,3932289.0,1983.0,1983.0,1213596.0,2966568.0,4227756.0,2966568.0,1261188.0,627817800.0,1983.0,1.0,1.0,612.0,1496.0,2132.0,1496.0,636.0,316600.0,1.0,1.0,612.0,1496.0,2132.0,1496.0,636.0,316600.0,1.0,374544.0,915552.0,1304784.0,915552.0,389232.0,193759200.0,612.0,2238016.0,3189472.0,2238016.0,951456.0,473633600.0,1496.0,4545424.0,3189472.0,1355952.0,674991200.0,2132.0,2238016.0,951456.0,473633600.0,1496.0,404496.0,201357600.0,636.0,100235560000.0,316600.0,1.0,802
6.0,1959.0,1.0,0.0,312.0,1019.0,1357.0,1357.0,0.0,177000.0,0.0,36.0,11754.0,6.0,0.0,1872.0,6114.0,8142.0,8142.0,0.0,1062000.0,0.0,3837681.0,1959.0,0.0,611208.0,1996221.0,2658363.0,2658363.0,0.0,346743000.0,0.0,1.0,0.0,312.0,1019.0,1357.0,1357.0,0.0,177000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97344.0,317928.0,423384.0,423384.0,0.0,55224000.0,0.0,1038361.0,1382783.0,1382783.0,0.0,180363000.0,0.0,1841449.0,1841449.0,0.0,240189000.0,0.0,1841449.0,0.0,240189000.0,0.0,0.0,0.0,0.0,31329000000.0,0.0,0.0,1404
7.0,1990.0,2.0,0.0,701.0,2158.0,2196.0,2196.0,0.0,271900.0,0.0,49.0,13930.0,14.0,0.0,4907.0,15106.0,15372.0,15372.0,0.0,1903300.0,0.0,3960100.0,3980.0,0.0,1394990.0,4294420.0,4370040.0,4370040.0,0.0,541081000.0,0.0,4.0,0.0,1402.0,4316.0,4392.0,4392.0,0.0,543800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491401.0,1512758.0,1539396.0,1539396.0,0.0,190601900.0,0.0,4656964.0,4738968.0,4738968.0,0.0,586760200.0,0.0,4822416.0,4822416.0,0.0,597092400.0,0.0,4822416.0,0.0,597092400.0,0.0,0.0,0.0,0.0,73929610000.0,0.0,0.0,803
5.0,1976.0,1.0,1.0,336.0,264.0,1304.0,616.0,688.0,115000.0,1.0,25.0,9880.0,5.0,5.0,1680.0,1320.0,6520.0,3080.0,3440.0,575000.0,5.0,3904576.0,1976.0,1976.0,663936.0,521664.0,2576704.0,1217216.0,1359488.0,227240000.0,1976.0,1.0,1.0,336.0,264.0,1304.0,616.0,688.0,115000.0,1.0,1.0,336.0,264.0,1304.0,616.0,688.0,115000.0,1.0,112896.0,88704.0,438144.0,206976.0,231168.0,38640000.0,336.0,69696.0,344256.0,162624.0,181632.0,30360000.0,264.0,1700416.0,803264.0,897152.0,149960000.0,1304.0,379456.0,423808.0,70840000.0,616.0,473344.0,79120000.0,688.0,13225000000.0,115000.0,1.0,1595
